X,favorited,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,retweeted,longitude,latitude,text
96,FALSE,<NA>,8/8/2013 8:12,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",poor_robert,0,FALSE,NA,NA,Robert thought that Chardonnay always looked real fine but every time he talked to her the girl she did whine. #PoorRobert
97,FALSE,<NA>,8/8/2013 8:03,FALSE,NA,3.65E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Mz_Chardonnay,1,FALSE,NA,NA,@JCZolanski: Will you still love me when I'm no longer young and beautiful &lt;-- love this song :)
98,FALSE,Tnak21,8/8/2013 8:01,FALSE,3.65E+17,3.65E+17,1179404648,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Mz_Chardonnay,0,FALSE,NA,NA,@tnak21 I've just got a lot to do today mate
99,FALSE,<NA>,8/8/2013 7:59,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pcooran,2,FALSE,NA,NA,"RT @DeBortoliWines: @vitibit:Hello Chardonnay, did you not get the memo? #itsstillwinter @DeBortoliWines #huntervalley http://t.co/va5YFIo?"
100,FALSE,<NA>,8/8/2013 7:59,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EDWineReviews,0,FALSE,NA,NA,Enjoyable tomato risotto paired with a lightly oaked #chardonnay #wine at La Petite Ferme in #Franschhoek yesterday.
101,FALSE,<NA>,8/8/2013 7:58,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Wacko_Jacko_95,0,FALSE,NA,NA,Marvin gay and Chardonnay
102,FALSE,<NA>,8/8/2013 7:56,FALSE,NA,3.65E+17,NA,"<a href=""http://fllwrs.com"" rel=""nofollow"">fllwrs</a>",chardonnay_Okay,0,FALSE,NA,NA,3 people followed me // automatically checked by http://t.co/UvRkvNeAxf
103,FALSE,<NA>,8/8/2013 7:54,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",josh_u_a_butch,19,FALSE,NA,NA,RT @JinkxMonsoon: This is how Jinkx double fists: chocolate milkshake and a polite glass of Chardonnay. http://t.co/DuD04ylk5w
104,FALSE,<NA>,8/8/2013 7:54,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",onikanomaraj,1,FALSE,NA,NA,Chardonnay is legit #carname
105,FALSE,<NA>,8/8/2013 7:52,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DeBortoliWines,2,FALSE,NA,NA,"@vitibit:Hello Chardonnay, did you not get the memo? #itsstillwinter @DeBortoliWines #huntervalley http://t.co/va5YFIovxn how early is it?"
106,FALSE,Werito_MM,8/8/2013 7:52,FALSE,3.65E+17,3.65E+17,150276010,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PasadenaDater,0,FALSE,NA,NA,@Werito_MM @bodegaPAS I like to mix it up but opted for a glass of the Chardonnay tonight #splendid
107,FALSE,<NA>,8/8/2013 7:47,FALSE,NA,3.65E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA,I graduated pma in 2012 ? okay. this lexy? http://t.co/rvK5bT2SCL
108,FALSE,<NA>,8/8/2013 7:47,FALSE,NA,3.65E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA,Hey ? wassup http://t.co/uBjDuOAovm
109,FALSE,<NA>,8/8/2013 7:46,FALSE,NA,3.65E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA,Did u get a new text buddy ? naaw never had one http://t.co/Nlw7zUuGbH
110,FALSE,<NA>,8/8/2013 7:46,FALSE,NA,3.65E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA,that's why I'm asking lol so I get to know you ? omg who are you though. http://t.co/A8qvhZA3aY
111,FALSE,<NA>,8/8/2013 7:44,FALSE,NA,3.65E+17,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>",thera_vanthof,0,FALSE,NA,NA,And only in Northam would you meet a 3 year old called Chardonnay walking around with box wine! #BewilderBeast http://t.co/0wyIhmpBxl
112,FALSE,<NA>,8/8/2013 7:40,FALSE,NA,3.65E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA,Text me then? ? iont know you http://t.co/H0mXakYApr
113,FALSE,<NA>,8/8/2013 7:39,FALSE,NA,3.65E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA,Lol FWM ? who is you? http://t.co/gqkPLwUXEv
114,FALSE,<NA>,8/8/2013 7:39,FALSE,NA,3.65E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA,"You text a lot of niggas? ? no, I really don't. http://t.co/gXnIITux8q"
115,FALSE,Sipp_ChardonNAY,8/8/2013 7:37,FALSE,3.65E+17,3.65E+17,203744787,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",__Yota___,0,FALSE,NA,NA,?@Sipp_ChardonNAY: Wanna see it? ? see your dick? no thank you I'm fine. http://t.co/S2UpBd9o0g?I'm bouta still send it to you tho
116,FALSE,<NA>,8/8/2013 7:36,FALSE,NA,3.65E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA,Who did u meet?? ? a lot of people. I'm not gonna name them all. http://t.co/VhsbkLjRFd
117,FALSE,<NA>,8/8/2013 7:36,FALSE,NA,3.65E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA,Wanna see it? ? see your dick? no thank you I'm fine. http://t.co/4Cy45CsuFU
118,FALSE,<NA>,8/8/2013 7:34,FALSE,NA,3.65E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA,Go to sleep wit that lil ass butt ? I'm caking lol. foh http://t.co/v7TOBsBuvl
119,FALSE,Mz_Chardonnay,8/8/2013 7:34,FALSE,3.65E+17,3.65E+17,440231762,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tnak21,0,FALSE,NA,NA,@Mz_Chardonnay why Sam...?
120,FALSE,<NA>,8/8/2013 7:32,FALSE,NA,3.65E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA,"What about 7 inches for 19 yr old? ? ard, that's chilling http://t.co/oYpmRDKY3O"
121,FALSE,<NA>,8/8/2013 7:32,FALSE,NA,3.65E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA,I want yu beautiful ? thanks. who's this? http://t.co/tFrkcoxF95
122,FALSE,<NA>,8/8/2013 7:32,FALSE,NA,3.65E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA,I'm tryna eat it beat it an treat it ? you better beat yo ass somewhere else. http://t.co/bEztbmxCIL
123,FALSE,LordDuval,8/8/2013 7:30,FALSE,3.65E+17,3.65E+17,914656087,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tdavies83,0,FALSE,NA,NA,"@LordDuval @colfinestone83 Asleep in the booze cage on top of the racking with a starbucks, box of chardonnay for a pillow?"
124,FALSE,<NA>,8/8/2013 7:25,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",exosculari,19,FALSE,NA,NA,RT @JinkxMonsoon: This is how Jinkx double fists: chocolate milkshake and a polite glass of Chardonnay. http://t.co/DuD04ylk5w
125,FALSE,<NA>,8/8/2013 7:23,FALSE,NA,3.65E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA,Ctfu yu funny tru dat ? slot of people do say I'm funny. sometimes I don't see it http://t.co/G4ApftQLou
126,FALSE,<NA>,8/8/2013 7:23,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",florasophiaa,0,FALSE,NA,NA,This was all inspired by a little Marvin Gaye and Chardonnay
127,FALSE,<NA>,8/8/2013 7:23,FALSE,NA,3.65E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA,You sexy sexy miss yu uoeno how beautiful yu r ? awee lol thanks. http://t.co/6PI2tOqV1t
128,FALSE,<NA>,8/8/2013 7:22,FALSE,NA,3.65E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA,u think 5.5 inches dick is small or avg ? depending on your age it can be average. http://t.co/yk8NqJZH2O
129,FALSE,<NA>,8/8/2013 7:22,FALSE,NA,3.65E+17,NA,web,Jujuaone,0,FALSE,NA,NA,fresh pino or chardonnay
130,FALSE,<NA>,8/8/2013 7:22,FALSE,NA,3.65E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA,Do you miss Shon ?? ? I actually do http://t.co/xmalFq3ngi
131,FALSE,<NA>,8/8/2013 7:20,FALSE,NA,3.65E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA,Let me see yu twerk it ? I can do the money dance http://t.co/Q9UacKmW7E
132,FALSE,<NA>,8/8/2013 7:20,FALSE,NA,3.65E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA,U r pretty babe lol ? thank you http://t.co/fADDzjGo5S
133,FALSE,<NA>,8/8/2013 7:19,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GeorgeBergier,0,FALSE,NA,NA,#wine Vavasour Chardonnay Awatere Valley '12 w Prawn Ceviche w Buckwheat Salad &amp; Fat Loaf. Complex elegant w citrus fruit &amp; toasty Fr oak
134,FALSE,<NA>,8/8/2013 7:19,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MrKiante,0,FALSE,NA,NA,Late night jams: Lil Wayne Laptop: Web Surfin My Drank: Chardonnay #imsingle #singlelyfe #singlelivin #imhappy
135,FALSE,nwordbrenden,8/8/2013 7:18,FALSE,3.65E+17,3.65E+17,1576486712,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Nissaaa_Marie_,0,FALSE,NA,NA,@nwordbrenden @jccarrasco_ @McDeezys I know the code to the gates at Chardonnay it's really not that hard Brayden
136,FALSE,<NA>,8/8/2013 7:18,FALSE,NA,3.65E+17,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",WiNews,0,FALSE,NA,NA,2012 Ravensworth The Grainery Marsanne Viognier Roussanne Chardonnay - Good Food http://t.co/cyTWYh3xgN #wine
137,FALSE,FallanSimone,8/8/2013 7:16,FALSE,3.65E+17,3.65E+17,309465677,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FashionEyeKon93,0,FALSE,NA,NA,@FallanSimone yes ma'am I liked the expensive stuff....but now I strictly drink only champagne and or chardonnay.
138,FALSE,<NA>,8/8/2013 7:15,FALSE,NA,3.65E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA,Did meet anybody recently ? yes. http://t.co/NuzrTtvKdZ
139,FALSE,<NA>,8/8/2013 7:14,FALSE,NA,3.65E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA,Ask me a question | http://t.co/7XlMzKFbfD
140,FALSE,<NA>,8/8/2013 7:14,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",a_leilee,19,FALSE,NA,NA,RT @JinkxMonsoon: This is how Jinkx double fists: chocolate milkshake and a polite glass of Chardonnay. http://t.co/DuD04ylk5w
141,FALSE,<NA>,8/8/2013 7:14,FALSE,NA,3.65E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Mz_Chardonnay,0,FALSE,NA,NA,This might be a terrible day :/
142,FALSE,Clare_Lawlor92,8/8/2013 7:12,FALSE,3.65E+17,3.65E+17,424988719,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AidenClarke91,0,FALSE,NA,NA,@Clare_Lawlor92 My mom puts ice cubes in her Chardonnay
143,FALSE,<NA>,8/8/2013 7:11,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KevinIsCoo,1,FALSE,NA,NA,RT @Leinyy_Nicole: and this was all inspired by a little Marvin Gaye and Chardonnay..
144,FALSE,<NA>,8/8/2013 7:10,FALSE,NA,3.65E+17,NA,web,Leinyy_Nicole,1,FALSE,NA,NA,and this was all inspired by a little Marvin Gaye and Chardonnay..
145,FALSE,<NA>,8/8/2013 7:09,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",askxavier,0,FALSE,NA,NA,"So I was just sitting there, mainlining Chardonnay. Trying to remember fun times."
146,FALSE,<NA>,8/8/2013 7:05,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Carolinegonzo24,0,FALSE,NA,NA,Marvin Gaye and Chardonnay
147,FALSE,kaitlyndp14,8/8/2013 6:59,FALSE,3.65E+17,3.65E+17,1235153479,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",VersaceSocks,0,FALSE,NA,NA,@kaitlyndp14 white. can?t pass up some chardonnay.
148,FALSE,<NA>,8/8/2013 6:58,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rosewoodbrew,0,FALSE,NA,NA,Espresso and Chardonnay = Puppy Uppers and Doggie Downers
149,FALSE,<NA>,8/8/2013 6:57,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",monsoonrod,19,FALSE,NA,NA,RT @JinkxMonsoon: This is how Jinkx double fists: chocolate milkshake and a polite glass of Chardonnay. http://t.co/DuD04ylk5w
150,FALSE,<NA>,8/8/2013 6:56,FALSE,NA,3.65E+17,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>",ClaireSGwine,2,FALSE,NA,NA,"RT @HartenbergWine: Ladies, in celebration of Women's Day, join us for a complimentary glass of Chardonnay or Shiraz on Friday, 9 August! h?"
151,FALSE,<NA>,8/8/2013 6:55,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rachelmcmains,43,FALSE,NA,NA,"RT @netw3rk: Fast-forward 15 years, Dez, chardonnay in hand, Facebook stalking Brooks at 3AM and crying as Chris sleeps."
152,FALSE,<NA>,8/8/2013 6:53,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TeamIvinkx,19,FALSE,NA,NA,RT @JinkxMonsoon: This is how Jinkx double fists: chocolate milkshake and a polite glass of Chardonnay. http://t.co/DuD04ylk5w
153,FALSE,<NA>,8/8/2013 6:52,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ABH_MisterMRR,19,FALSE,NA,NA,RT @JinkxMonsoon: This is how Jinkx double fists: chocolate milkshake and a polite glass of Chardonnay. http://t.co/DuD04ylk5w
154,FALSE,<NA>,8/8/2013 6:52,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jamba_J,0,FALSE,NA,NA,"Pardon me, Escalade, marmalade, mama stay And I send 'em where stars'll play And the dude will cop a car today, color pink Chardonnay"
155,FALSE,<NA>,8/8/2013 6:48,FALSE,NA,3.65E+17,NA,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume?for?Android</a>",sierraohhh,19,FALSE,NA,NA,RT @JinkxMonsoon: This is how Jinkx double fists: chocolate milkshake and a polite glass of Chardonnay. http://t.co/DuD04ylk5w
156,FALSE,<NA>,8/8/2013 6:48,FALSE,NA,3.65E+17,NA,web,Mary_Trujillo,19,FALSE,NA,NA,RT @JinkxMonsoon: This is how Jinkx double fists: chocolate milkshake and a polite glass of Chardonnay. http://t.co/DuD04ylk5w
157,FALSE,JinkxMonsoon,8/8/2013 6:48,FALSE,NA,3.65E+17,627949093,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",darksharkk_,0,FALSE,NA,NA,@JinkxMonsoon: This is how Jinkx double fists: chocolate milkshake and a polite glass of Chardonnay http://t.co/fQAmZ19U4z oh bae u so cute
158,FALSE,<NA>,8/8/2013 6:48,FALSE,NA,3.65E+17,NA,web,nini_fm,19,FALSE,NA,NA,RT @JinkxMonsoon: This is how Jinkx double fists: chocolate milkshake and a polite glass of Chardonnay. http://t.co/DuD04ylk5w
159,FALSE,<NA>,8/8/2013 6:47,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",darksharkk_,19,FALSE,NA,NA,RT @JinkxMonsoon: This is how Jinkx double fists: chocolate milkshake and a polite glass of Chardonnay. http://t.co/DuD04ylk5w
160,FALSE,<NA>,8/8/2013 6:47,FALSE,NA,3.65E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Mz_Chardonnay,585,FALSE,NA,NA,RT @Gentlemenhood: Don't give the right attention to the wrong person.
161,FALSE,<NA>,8/8/2013 6:47,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",iheartchucks,19,FALSE,NA,NA,RT @JinkxMonsoon: This is how Jinkx double fists: chocolate milkshake and a polite glass of Chardonnay. http://t.co/DuD04ylk5w
162,FALSE,<NA>,8/8/2013 6:46,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WSRR_,19,FALSE,NA,NA,RT @JinkxMonsoon: This is how Jinkx double fists: chocolate milkshake and a polite glass of Chardonnay. http://t.co/DuD04ylk5w
163,FALSE,<NA>,8/8/2013 6:46,FALSE,NA,3.65E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",stephenmcgeeee,0,FALSE,NA,NA,it's a black fly in new Chardonnay. #ironic #life #wine http://t.co/yjMhThUdyk
164,FALSE,<NA>,8/8/2013 6:45,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Taylermarie6272,0,FALSE,NA,NA,Bubble bath and Chardonnay with the beastie
165,FALSE,<NA>,8/8/2013 6:44,FALSE,NA,3.65E+17,NA,web,LilEdieMonsoon,19,FALSE,NA,NA,RT @JinkxMonsoon: This is how Jinkx double fists: chocolate milkshake and a polite glass of Chardonnay. http://t.co/DuD04ylk5w
166,FALSE,<NA>,8/8/2013 6:44,FALSE,NA,3.65E+17,NA,web,PrinceJalisa,19,FALSE,NA,NA,RT @JinkxMonsoon: This is how Jinkx double fists: chocolate milkshake and a polite glass of Chardonnay. http://t.co/DuD04ylk5w
167,FALSE,<NA>,8/8/2013 6:43,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JinkxMonsoon,19,FALSE,NA,NA,This is how Jinkx double fists: chocolate milkshake and a polite glass of Chardonnay. http://t.co/DuD04ylk5w
168,FALSE,<NA>,8/8/2013 6:41,FALSE,NA,3.65E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",LATINOcellar,0,FALSE,NA,NA,"The matching canap?s for the Yering Station brackets of Chardonnay, Pinot Noir &amp; Shiraz-Viognier @ QT? http://t.co/gNzopQXbl3"
169,FALSE,OfficialAuntieP,8/8/2013 6:40,FALSE,3.65E+17,3.65E+17,47124812,web,patodonn,0,FALSE,NA,NA,@OfficialAuntieP I had a bad night deciding between chardonnay and sauvignon! @edstanley8 has it sorted. 2snackboxes after training #legend
170,FALSE,<NA>,8/8/2013 6:33,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2pacs_Son,0,FALSE,NA,NA,Guess ill Just Hit the Hay After a Lil Marvin Gaye &amp; Chardonnay Okay Hoooomay.
171,FALSE,<NA>,8/8/2013 6:32,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vewdewchyld,2,FALSE,NA,NA,RT @LindsRocksGreen: Well I can tell by this empty bottle of Chardonnay that it is bed time
172,FALSE,<NA>,8/8/2013 6:31,FALSE,NA,3.65E+17,NA,web,KFOX_XLDJ,1,FALSE,NA,NA,"RT @ChamisalVyd: @KFOX_XLDJ-TY 4 the #stainless #chardonnay shout out! We're in the Central COAST, ahem..Our #estate is less than 5 miles ?"
173,FALSE,<NA>,8/8/2013 6:31,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RabidOwlBear,0,FALSE,NA,NA,"Chardonnay and pineapple juice is absolutely wonderful. Seriously, try it some time."
174,FALSE,<NA>,8/8/2013 6:24,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LindsRocksGreen,2,FALSE,NA,NA,Well I can tell by this empty bottle of Chardonnay that it is bed time
175,FALSE,<NA>,8/8/2013 6:24,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kidalex10,0,FALSE,NA,NA,Marvin Gaye and Chardonnay
176,FALSE,BBpremiumpete,8/8/2013 6:22,FALSE,3.65E+17,3.65E+17,330506501,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hellur_xxx,0,FALSE,NA,NA,@BBpremiumpete are you kidding me?? She was the life of the party! #yellow #bbqchipotle #chardonnay #galaxys4
177,FALSE,<NA>,8/8/2013 6:18,FALSE,NA,3.65E+17,NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",jacquelinerozay,0,FALSE,NA,NA,Why did I say yes to these glasses of Chardonnay?
178,FALSE,<NA>,8/8/2013 6:16,FALSE,NA,3.65E+17,NA,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",CraftCocktail,2,FALSE,NA,NA,RT @capewinereview: Waterford Estate Single Vineyard Chardonnay 2011 9... http://t.co/yzFSCl4m1D #wine #southafrica #chardonnay #stellenbos?
179,FALSE,<NA>,8/8/2013 6:13,FALSE,NA,3.65E+17,NA,web,MattFolkmuse,0,FALSE,NA,NA,Thought: Is hoppy IPA beer the oaky chardonnay wine of this generation?
180,FALSE,UltimateBGC,8/8/2013 6:09,FALSE,3.65E+17,3.65E+17,1027488547,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",QueenMehganBGC,0,FALSE,NA,NA,@UltimateBGC where's Chardonnay
181,FALSE,<NA>,8/8/2013 6:08,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PlSSPANTS,0,FALSE,NA,NA,"I hope this doesn't make me sound too mainstream, but Chardonnay is my favourite type of wine"
182,FALSE,<NA>,8/8/2013 6:05,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aka_tokyo,0,FALSE,NA,NA,I could really go for some Chardonnay Shrimp Pasta from BJ's.
183,FALSE,<NA>,8/8/2013 6:05,FALSE,NA,3.65E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",qpwineandbeer,0,FALSE,NA,NA,"The Pelorus Brut N/V is Chardonnay predominant, with green apple and red currant fruit and lively acidity. Now in store!"
