screenName,retweetCount,retweeted,longitude,latitude,text
ManishManke,0,FALSE,NA,NA,@kunjal23 recently read they stopped tea coffee vending machines at airport so buy coffee at costa
Pardon_MyTweets,5,FALSE,NA,NA,RT @KekeAndMoreKeke: Y'all females be acting so dumb for a nigga you better wake up and smell the coffee
ErrrrkaMarie,0,FALSE,NA,NA,Barista made my coffee wrong and still gave me both anyway #Starbucks #coffee #caffeine #upallnight http://t.co/iKCNwO8F6t
Ray_ofSunShines,42,FALSE,NA,NA,RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.
swansonm88,0,FALSE,NA,NA,"I can never decide if beer snobs or coffee snobs are the most insufferable people. Wah, I had to drink Coors or boohoo instant coffee."
Myheartsathome,0,FALSE,NA,NA,"@sweetpeas4me 4 toasting, coffee....I know I'm missing something here, but you get the idea; I GOT SOME BAKING TO DO! lol"
Scunnyoz13,0,FALSE,NA,NA,One good coffee The views not to bad either http://t.co/adoKicQdmB
amberalesi,0,FALSE,NA,NA,@Atomicdust what a great idea doing a pop up coffee shop!
Tears_Of_Dragon,0,FALSE,NA,NA,@ActualGentlemen LOL The word coffee makes me drool already lol...I think I gotta get myself a cup O.O
shadowunderfoot,42,FALSE,NA,NA,RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.
sonizle_,0,FALSE,NA,NA,Eating all this coffee icecream so thirsty
2Abbis,0,FALSE,NA,NA,@MalakAbed @Harvard I drink coffee my self as something warm not to weak me up is up to the person why he is drinking coffee for my opinion
Butkus_Matthew,1,FALSE,NA,NA,I want some coffee ice cream right now
HardFeelingsx,0,FALSE,NA,NA,#vegan blueberry lime coffee cake. http://t.co/WeGXYsidOv
littleaamatoo,0,FALSE,NA,NA,frank lost his favorite coffee cup and he's visibally distraught
JxstinBieberz,0,FALSE,NA,NA,@Ariana_privx It had alot of sugar plus the coffee
Higdaddy4,0,FALSE,NA,NA,@HannahAkil yeah lol go to my website! It's instant healthy coffee! All you need is hot water.
omjdirection,11349,FALSE,NA,NA,"RT @Luke5SOS: just put chocolate milk in the top of my coffee, I think I just changed history"
angelakatryss,926,FALSE,NA,NA,RT @TheMindBlowing: Fat Burning Foods: Grapefruit. Watermelon. Berries. Hot Peppers. Celery. Greek Yogurt. Eggs. Fish. Green Tea. Coffee. ?
LorettaMcNary,0,FALSE,NA,NA,"@RodKirby BOCI, Business over Coffee International, does social media training weekly!"
shxo_,0,FALSE,NA,NA,I want iced coffee omfg
CNcabgt,0,FALSE,NA,NA,#RAC1067 I vote for Coffee Shop by CNBLUE
Burymeinblack1,739,FALSE,NA,NA,"RT @FrankIero: hahaha @jamiasan :*gives Barista our Starbucks order* Barista: coffee? @jamiasan : yes, isn't this is a coffee store?"
_Claire_Ledlow,1,FALSE,NA,NA,#confessyourunpopularopinion why the f is there a hype about Starbucks. It's a coffee shop not God's child.
JordynLittle,121,FALSE,NA,NA,RT @DaniCim: some dude just informed me that coffee has 200 chemicals in it and the 26 that were tested cause cancer as he poured himself?
glennask,0,FALSE,NA,NA,totally wowed by the talent at the @TBDTheatre Coffee House tonight. Great event!
CashLife_Coffee,0,FALSE,NA,NA,"Today stats: One follower, No unfollowers and followed one person via http://t.co/AdYpmhghAJ"
kittehpieKCCO,0,FALSE,NA,NA,Sorry guyz ill switch back to talking about my coffee drinks now.
Kaldis_Coffee,3,FALSE,NA,NA,RT @srconrad64: Doesn't get better than this! @STLBiz #MIBW honors super @triciazf @Kaldis_Coffee team with @StJoeAngels http://t.co/fdU8VK?
thacktor,0,FALSE,NA,NA,"@jzimmermann11 @DerekAggie06 Someone needs to. I can't, too giddy. Had bourbon. Drinking coffee now...."
__catttiie,0,FALSE,NA,NA,?@Tiny_Princess28: I drink too much coffee?
LClarkee,0,FALSE,NA,NA,2nd coffee today
RealBasedNigga,0,FALSE,NA,NA,"Do you prefer tea, coffee or cocoa? ? Coffee http://t.co/tuiCGkOyxS"
30AcreFortress,42,FALSE,NA,NA,RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.
Lo_Rowe,0,FALSE,NA,NA,Coffee dates with @kristenayersss are always the best and I'm always sad for them to end.
Jack_Tomick,0,FALSE,NA,NA,@MoveTheSticks: Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV@KaneWhitehurst
chandlerprice,42,FALSE,NA,NA,RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.
ely_puji,0,FALSE,NA,NA,Good morning sukabumi #coffee #love #morning #hometown #latepost http://t.co/YPIKo7RVtw
DakotaMcMillan1,3,FALSE,NA,NA,RT @jessyroberts13: I think I want a cup of coffee #JudgeMe
dtreeves,42,FALSE,NA,NA,RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.
wallrad,0,FALSE,NA,NA,@mal_ingerer @chriskkenny won't get a coffee there then.
shandytresna,0,FALSE,NA,NA,Tuna sandwich and caramel machiato for breakfast.. ? https://t.co/iAigePJw0j
niraxuero,0,FALSE,NA,NA,No coffee tonight...
DMercadette,0,FALSE,NA,NA,RT ?@MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.?
lucifers_vo,0,FALSE,NA,NA,RFTRFT @YoungGunna28x: I want some coffee
ChezckaLovesDj,0,FALSE,NA,NA,?@icamagpantay: Coffee shop Bap?xD Jongup was here~~~ http://t.co/ynNKKTpmcs?
VintageCrafts,0,FALSE,NA,NA,Vintage Coffee Pot Image http://t.co/nEmx1S9PjK
sexy_soup,0,FALSE,NA,NA,I need coffee in my life rn.
jessyroberts13,3,FALSE,NA,NA,I think I want a cup of coffee #JudgeMe
deancartner,1600,FALSE,NA,NA,"RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have been tested and half caused cancer in ?"
RemonaWelch,0,FALSE,NA,NA,"?If this is coffee, please bring me some tea; but if this is tea, please bring me some coffee.? ~ Abraham Lincoln"
Hannah_Ayeee,1,FALSE,NA,NA,RT @ZayKennedy69: Hoochies better be happy thy got coffee from me today
HappyAngel103,1,FALSE,NA,NA,"RT @Hajabeg: I remember when I stalked you guys in a coffee shop Yeap, great speech. RT @SkyWarrior108: @/Hajabeg Is it Melise's wedding?"
YoBeej,0,FALSE,NA,NA,@RobertZillaSD it's their loss leader. They make money on the coffee. :)
UberPatrol,0,FALSE,NA,NA,Fernwood Coffee http://t.co/shQKZZdApc Site: The Dieline | #UberPatrol
OlegKvasha,0,FALSE,NA,NA,@BurkieYCP Will you still try to turn every coffee shop into your own personal Lord Of The Flies?
ashton_grace23,0,FALSE,NA,NA,@SGanert crying over coffee... Haha no
Thalia_Patra,0,FALSE,NA,NA,Wait. Hasselhoff ... Cumbies Iced Coffee. .. What's happening?
EduaMares,121,FALSE,NA,NA,RT @DaniCim: some dude just informed me that coffee has 200 chemicals in it and the 26 that were tested cause cancer as he poured himself?
AmandaPerezFan,0,FALSE,NA,NA,Craving Coffee and #Biscotti cookies right about now. #Dippin
nicolevm1,0,FALSE,NA,NA,Waiting for Brian to bring me coffee
LeoDark_night,0,FALSE,NA,NA,"@Wolfbane_Blood *he chuckles softly* not much of a coffee drinker, besides I was just going with the instinct to help, no need to thank me~"
MahreeyuuhAshly,0,FALSE,NA,NA,"I need to learn how to make coffee, I rely on Starbucks too much."
xo_Jennaaa,2,FALSE,NA,NA,RT @whittneestewart: I'm addicted to coffee rush
Bay_Wini,1,FALSE,NA,NA,RT @kitkatkatie29: Having coffee this late was a terrible idea @Bay_Wini
tunaisfresh,0,FALSE,NA,NA,Coffee Break | By Stephen Criscolo http://t.co/NgNPj7YbtH http://t.co/KVzrY4mEp5
ironmiggs,1600,FALSE,NA,NA,"RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have been tested and half caused cancer in ?"
morgmacd,0,FALSE,NA,NA,"Etsy heartbreak on a daily basis: No, I don't need that vintage coffee pot or that handmade terrarium but I want them both and that scarf"
haleymaay,0,FALSE,NA,NA,@KatrynaCarvalh1 that coffee stuff yess &lt;3 she said she couldn't find the bullet but she didn't even try. My dad went and got it for me :) ) )
sarahgriffinnn,0,FALSE,NA,NA,How often do you drink coffee? ? Almost everyday when school's in session. http://t.co/tBZkbvyg1C
abzsz,0,FALSE,NA,NA,First morning coffee after Ramadan http://t.co/ZEu6cl9qGY
thedailybeard,42,FALSE,NA,NA,
